"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NRAS",0.0818356582089373,-0.167669183135583,0.62700926578941,0.531085568570724,0.630528329364833,-7.05450276397298
"RASA2",-0.0396660938818334,-0.0280899087543429,-0.625267094714224,0.53222677331306,0.63167415983854,-7.0555902036009
"AZGP1",-0.133863459553738,-1.06150784867725,-0.625233871593258,0.532248548148997,0.63167415983854,-7.05561091169346
"DNAJA3",0.0716199037021656,0.235643529820917,0.624997332809354,0.532403591630691,0.631740741973976,-7.055758315451
"C8B",-0.0812587095726967,-0.155394774724449,-0.624532123990918,0.532708587877258,0.631985197621013,-7.0560480570655
"CNOT4",0.0436472658426096,0.0874883495228338,0.6243364200217,0.532836920182857,0.632020014001029,-7.05616988120242
"MBP",-0.097747165255652,-0.339071860944675,-0.62342192420792,0.533436806315737,0.632614043151186,-7.05673864258296
"MALT1",0.0484208516390171,0.0440799146004734,0.622500002879049,0.534041910317788,0.632968139538865,-7.05731118029097
"PPP2CA",-0.0557909752677094,0.111757538396415,-0.622438896451624,0.534082029884785,0.632968139538865,-7.05734909913952
"SAR1A",0.0442435994973581,0.0546629016962612,0.622431901959514,0.534086622232355,0.632968139538865,-7.05735343924945
"CD276",0.0673306059198146,0.135712830373246,0.622362905320164,0.534131924171559,0.632968139538865,-7.05739624932898
"VDR",-0.0647161904025179,0.162283796228752,-0.621203073431243,0.534893740346066,0.633753299704886,-7.05811517702143
"BICD2",-0.0456702127407128,-0.0325782034218123,-0.619516278999347,0.53600266465813,0.634949353217469,-7.05915835732631
"UQCC2",0.0849331187014704,0.30837967369666,0.619364515564018,0.5361024932336,0.634949808810338,-7.05925207507251
"ADAM15",0.0763008372411608,-0.201426432497551,0.618814920198194,0.536464090611538,0.635228698375058,-7.05959127237327
"POMP",-0.0801924593583774,0.204014745902637,-0.618704216363246,0.536536941321329,0.635228698375058,-7.05965955981868
"DNAAF5",0.0597771348627965,0.0722206632082062,0.618467950557778,0.536692437131773,0.63529499649358,-7.05980525915459
"HSPA4L",0.115279679179751,-0.415388190560518,0.618287766039918,0.536811038944688,0.635317605868737,-7.05991633721762
"DCXR",0.0816479755924356,-0.112294072532237,0.617301070354442,0.537460740610168,0.635935104570376,-7.06052403136584
"PSMF1",-0.0484956974133296,-0.0802322629834895,-0.617192900468852,0.53753199050373,0.635935104570376,-7.06059059301661
"GTPBP2",0.057546425876186,-0.00314235294875141,0.616585660168937,0.537932059108823,0.63629051452572,-7.06096403842787
"CAPN2",-0.0618690044048316,-0.2171772920261,-0.616334834227007,0.53809735477194,0.636368144141293,-7.06111818630312
"TTC39A",-0.120426384230566,-0.474640117727538,-0.615988729896807,0.538325481449994,0.636520036862631,-7.06133078582817
"RAB24",0.0596030528042874,-0.0255167184791921,0.615629458623656,0.538562338362509,0.636682194120463,-7.06155134730621
"PIP4K2B",-0.0483447209160621,-0.182928100855276,-0.61439444491049,0.539376946579378,0.637527175844007,-7.06230855967608
"MAPKAPK3",0.048889887789527,0.0533272793700751,0.613492278831767,0.53997240194428,0.638112860709647,-7.06286073741829
"RECQL5",-0.0505092447616319,-0.0312449664223889,-0.612616201158646,0.540550954311175,0.638678357379136,-7.06339617277439
"CPB2",0.0945871258200464,-0.160401275255378,0.612133766578237,0.540869681849233,0.638936710195625,-7.06369069800206
"FUCA2",-0.0803351464065841,-0.0862991333999565,-0.611975141687751,0.540974500334517,0.638942320502384,-7.06378748756848
"SLC25A35",0.0885347224985455,-0.285126208979642,0.610779453652523,0.541764932579015,0.639757554007214,-7.06451626586236
"QDPR",0.0780025537031562,-0.68371614998918,0.610461992246068,0.541974893686771,0.639887147964133,-7.0647095213929
"ACP2",-0.0631796289481,0.0727574361501628,-0.610086806009237,0.542223085131289,0.640061822622163,-7.06493778783176
"NFKBIA",-0.0582432294317753,-0.0995951644130461,-0.609576329457966,0.542560864602679,0.640342166448817,-7.06524814117237
"HYOU1",-0.0641595274300698,0.237135905543723,-0.609347573640435,0.542712265221935,0.640402478921096,-7.06538713325568
"COMTD1",-0.0767495857423693,-0.153548030556131,-0.608740639016347,0.543114063604119,0.640758184795326,-7.0657556546013
"TPRKB",-0.0473202766471427,0.153779217679721,-0.608291261621767,0.543411652963418,0.640990837644822,-7.06602827354165
"UBFD1",-0.0524691586907972,0.28330133193282,-0.607935622116264,0.543647224445904,0.641150263776707,-7.06624388313647
"DDX60",0.0794891114738128,-0.217743190196685,0.607583334324038,0.543880626107677,0.641210681614035,-7.06645733668732
"TACC2",-0.0783795030115637,-0.241908617380954,-0.607555146917102,0.543899303308005,0.641210681614035,-7.06647441029347
"ARHGAP17",0.0454096190887833,-0.129003134991377,0.607242256672656,0.54410664839606,0.641336708511879,-7.06666388031692
"YIPF3",-0.063603330764454,0.104525028807247,-0.606995392623732,0.544270267319026,0.641411158514577,-7.06681329959092
"SELENOK",0.111411254596084,-0.184872676458822,0.606427089738932,0.544647025919571,0.641736715352733,-7.06715704557172
"RPL26L1",0.0722737158576703,0.344729915298229,0.60598405651535,0.54494082677059,0.641964424156866,-7.06742479759136
"ISLR",-0.0859827457587618,0.15914182707744,-0.605680236479357,0.545142353026292,0.641966523863794,-7.06760830172687
"CASP8",0.0549070532666627,0.167373233392282,0.605678213557664,0.545143694970946,0.641966523863794,-7.06760952324279
"MRPL53",-0.0659181368138444,0.297859397153375,-0.605285127237379,0.545404487723281,0.642155200832223,-7.06784680624105
"SWAP70",-0.0420403181367936,0.135551592898421,-0.60418868558008,0.546132249426587,0.64289351264542,-7.06850785101969
"VCAN",0.123231477046382,0.575832336486556,0.602563751961469,0.547211685489425,0.643929333733368,-7.06948532421429
"TTC37",-0.0441161167574787,0.0481650389747484,-0.602560463964798,0.547213870765427,0.643929333733368,-7.06948729943447
"PIK3CB",-0.0396427292860186,-0.00354418551901275,-0.60010788929202,0.548845114002937,0.645611896044438,-7.07095765513767
"CHCHD2",0.0711537226042293,0.42476206030672,0.600106637773824,0.54884594702102,0.645611896044438,-7.07095840391426
"EP300",-0.0368202817525156,0.0343613177047426,-0.597800060950084,0.550382282826694,0.647299848194592,-7.07233576868664
"PPIB",-0.059866601441844,0.366482808873064,-0.596538061303919,0.551223759041695,0.648170110770023,-7.07308712751753
"DPH5",0.0563574015732278,0.0342996779291595,0.596255854016068,0.551412016138365,0.648272090414926,-7.0732549289724
"COMMD4",-0.0369247631515466,0.0938586049682671,-0.595976877329217,0.551598149338832,0.648371535995663,-7.07342073162558
"TXNDC9",0.0538347890147501,0.210723750540632,0.595044435649663,0.552220499260185,0.64898359797097,-7.07397434259236
"C6orf132",0.0686781301391468,-0.0408926682516705,0.593798171513073,0.55305284752409,0.649842184659793,-7.07471292615917
"PEX6",0.0452073171479434,-0.0135136490821153,0.593474236964688,0.553269296335171,0.649976901030371,-7.07490464908819
"CLU",-0.101599002720069,-0.504902871182524,-0.592734731282703,0.553763580544715,0.650437906876013,-7.07534193950577
"SRP72",0.0415643644793778,0.285670109629831,0.59249017103493,0.553927091940999,0.650510296494993,-7.07548643511307
"TRIM65",-0.0442327252893192,-0.0135328233506174,-0.591797154172424,0.554390567458948,0.650934860835855,-7.07589557293251
"RAB11A",-0.0567813017992244,-0.00929810370770707,-0.591402910845028,0.554654314359241,0.651124801835586,-7.07612810996582
"PFKL",-0.0407927476313549,0.0371070132927603,-0.589362111687468,0.556020583753865,0.652608718247873,-7.077329365031
"ACP6",-0.0792474929733465,0.174578482076044,-0.588508430683004,0.556592593039827,0.653110428250805,-7.07783062949162
"NMNAT3",-0.104628562041806,-0.255930801419442,-0.588398254074256,0.556666437909189,0.653110428250805,-7.07789527017128
"ICA1",0.0706924832086165,0.0574851591385331,0.588255919455732,0.556761843493107,0.653110428250805,-7.07797876009437
"CTTNBP2NL",-0.0387006431882588,-0.0200864829571898,-0.588028076688833,0.556914581062548,0.653110428250805,-7.0781123649989
"GPX7",0.0878251420264891,0.335554227321354,0.587961105072458,0.556959480317249,0.653110428250805,-7.07815162671717
"LIN7C",-0.0431780715103483,0.140562890037927,-0.587480342955901,0.557281845882163,0.65336845133265,-7.07843333969765
"USF1",-0.0524305124104995,0.125629123891843,-0.586384252762627,0.558017148632002,0.654110426659691,-7.07907475768657
"HTATIP2",0.0798337274582662,0.134723446419927,0.584608387170065,0.559209478099121,0.655387760217124,-7.08011143433365
"CCL21",-0.114470783755621,-0.155138813747034,-0.58335275107243,0.560053270642626,0.656256218214933,-7.08084252893797
"FAM120C",-0.0601791082840531,-0.0164601644978111,-0.581934612184051,0.561007010646761,0.657253167519187,-7.08166635447828
"EFNB1",-0.0647703061654649,-0.617683239775642,-0.580793456892415,0.561775043999929,0.658032224534864,-7.08232782168286
"TTI2",-0.0579568250820276,0.163595418212154,-0.580220728894448,0.562160700267888,0.658363182540437,-7.08265931338698
"MRPS9",0.0577722379864001,0.150863358761814,0.579200687035048,0.562847881053019,0.659047078768298,-7.08324889951065
"ACSL1",-0.0839325604369282,-0.107795142865905,-0.577892305127025,0.5637299061373,0.659958828508739,-7.08400363107151
"RIN3",-0.0455213765278241,-0.0630749122775171,-0.577564655201878,0.563950890885295,0.660096505646674,-7.08419236709947
"MYL4",-0.0622346420788322,-0.600287362037236,-0.577364359248485,0.564086001899332,0.660120914324756,-7.08430769087019
"CUL2",-0.0347095535167961,-0.00511584187417294,-0.577227223557764,0.564178516753359,0.660120914324756,-7.08438662603294
"MTIF2",-0.047064896509049,0.125853162139516,-0.575897997859734,0.565075622732435,0.661020215596419,-7.08515075724213
"PHC2",-0.0492831850525527,0.11691865572276,-0.575713276244654,0.56520034745958,0.661020215596419,-7.0852568089124
"CARD19",0.0509215590085448,-0.117287585491793,0.575628350425559,0.565257694151362,0.661020215596419,-7.08530555480681
"KIAA2013",0.049390790164633,-0.0929543479075084,0.574657663135459,0.565913356311351,0.661665771845445,-7.0858622020656
"GBP2",0.0857549709381016,-0.272134143764485,0.573843547236839,0.566463543152545,0.662185064353952,-7.08632833945265
"ZC3HAV1",0.0290946573173138,0.169545464427323,0.573682045802303,0.56657271790256,0.662185064353952,-7.08642073174594
"MAPRE2",0.0604317793990118,-0.0800216937891728,0.573540178616524,0.566668628289741,0.662185064353952,-7.0865018701978
"TOR1B",-0.0582980272786722,0.041794063534845,-0.572958696680364,0.567061825264349,0.662523285327149,-7.08683422933203
"ZFYVE27",0.0716609151745528,-0.0385267682407542,0.572767052773135,0.567191443277777,0.662553487985475,-7.08694369401725
"POLE4",0.0664951535879987,0.183545516854774,0.57159128088354,0.567986986435619,0.663252641964378,-7.08761448077862
"ATG13",0.0387302927108988,0.0901271510167714,0.571575421703431,0.567997720636056,0.663252641964378,-7.08762351915805
"RILPL1",-0.0439296767943378,-0.116669975096357,-0.571374913556531,0.568133441901101,0.663289820175266,-7.08773777010737
"SFRP4",0.135495935830245,0.50066248820576,0.571208926430035,0.568245808140835,0.663299723030938,-7.08783232046908
"NOS3",0.0723284635507942,-0.494956555226113,0.570086471085731,0.569005942861282,0.664065608694806,-7.08847097914711
"MAP1S",0.03728182175661,0.0843565649606145,0.569390052010146,0.569477807931799,0.664494847157261,-7.08886659991964
"LYRM2",0.0763425687344219,-0.0632081817740606,0.568437364638824,0.570123613620177,0.665126854186887,-7.08940701951285
"WASHC3",-0.0366111158797572,0.184065613667631,-0.566626685804168,0.571351998655804,0.666438164307144,-7.09043165205816
"NCKAP1L",0.0615343958742638,-0.0585322450933026,0.566470653036454,0.571457912225032,0.666439957909923,-7.09051979567242
"OSGEP",-0.0401543619002225,0.0344211881372311,-0.56543416284334,0.572161710031927,0.667089568724827,-7.09110469862998
"EFHD2",0.0732138226420661,0.0619289028738078,0.565342612069617,0.572223894738587,0.667089568724827,-7.09115631036426
"C9orf64",-0.0454491213669555,-0.0274558774115915,-0.563227265560482,0.573661614600972,0.668643557726762,-7.09234651371175
"TIMMDC1",-0.0576060289275121,0.0590503334309204,-0.562221439263644,0.574345838890865,0.669318886898736,-7.09291088148334
"SLC27A4",0.0549725257587536,-0.144576748829216,0.562009664760579,0.574489950243666,0.669364659179892,-7.09302957956077
"NME1",0.0778577237971532,0.167231298176503,0.561279023702501,0.574987279277103,0.66975367008007,-7.0934387559572
"CCDC124",0.0451355634642912,0.102298698240531,0.561210968642042,0.575033613058566,0.66975367008007,-7.09347684136472
"ABCC4",0.0754561391258297,-0.233247701095816,0.558744908133016,0.57671377098398,0.671393013489936,-7.09485380419464
"UQCR11",0.120758751929646,-0.0528300434087313,0.558712243789972,0.576736041204094,0.671393013489936,-7.0948720022183
"NRBP1",-0.0438883687633486,0.102481280969405,-0.55868213887003,0.576756566795975,0.671393013489936,-7.09488877339084
"CHMP4C",0.0684390613203094,-0.098039777604376,0.558199831392634,0.577085452113308,0.671653410817257,-7.09515733944462
"HAPLN3",0.0841368917343449,0.249228706543612,0.557934362172914,0.577266513358226,0.671702388412191,-7.09530506341765
"COPB2",-0.032822932375939,0.293576896224286,-0.557829657385998,0.577337933845905,0.671702388412191,-7.09536330853903
"C9orf78",0.0419136738531668,0.108160355133116,0.557356016675449,0.577661062510024,0.671955890713519,-7.09562664882067
"SH3KBP1",-0.0625430098152242,0.0387401635413601,-0.55540487149145,0.578993079875851,0.673381062153042,-7.09670911492867
"GNPNAT1",-0.0919291159835191,0.083681989293017,-0.555202415185171,0.579131376677939,0.673381062153042,-7.09682121768091
"MROH1",0.0527241015249977,0.0138864510832008,0.55509811430221,0.579202630124434,0.673381062153042,-7.09687895454658
"QTRT1",-0.0450092948612175,0.0917994323334201,-0.553652530492609,0.580190610317049,0.674291233527121,-7.09767805792232
"EIF3J",0.0407075672057238,0.243263290784034,0.553643599219395,0.580196716836022,0.674291233527121,-7.09768298857057
"JUP",0.0610585019255885,0.0893058037794202,0.55328090084883,0.580444727698837,0.674456703613662,-7.0978831547697
"NDUFAB1",0.0586004767209459,0.115553261216714,0.551929889429691,0.581368979546984,0.675407739157113,-7.09862759960736
"ANPEP",0.114413462909167,-1.147686431557,0.550572161630858,0.582298522239026,0.676364574221608,-7.09937391512705
"MYO5B",0.0637132587339779,-0.18964324630461,0.550381120427485,0.58242937092021,0.676393512791114,-7.0994787793679
"NFKBIE",0.045360151790996,0.218543339395517,0.550134978802565,0.582597979521512,0.676466284641726,-7.0996138351749
"C12orf45",0.0827263153677771,0.045342126620884,0.549279858956262,0.583183919913913,0.677023514300061,-7.10008256347632
"BIN2",0.0631342207435907,-0.220322148388017,0.549119814311376,0.583293615457506,0.677027764896596,-7.10017021003612
"CLDN7",-0.0951977447730662,-0.588292970120025,-0.546929166051953,0.584796069014335,0.678648291649678,-7.10136732991696
"C1orf35",0.0630956837565894,0.159633359819892,0.545915920923895,0.585491612832489,0.679331991265753,-7.10191942066629
"TREX1",0.0487288859964332,-0.215528389092314,0.545078439407687,0.586066794560321,0.679875814547175,-7.10237497104267
"RNF169",0.0455290461731221,0.0507442460271939,0.544656587895251,0.586356621579295,0.680088470260454,-7.1026041739382
"PPP2R5A",-0.0568775540950863,-0.28595589649605,-0.544146137288381,0.586707408568224,0.680371740593554,-7.10288127817848
"TINF2",-0.04151653892228,-0.104878320480801,-0.543709737563049,0.5870073844529,0.680595995956377,-7.10311797736032
"PGM2L1",0.0809680610587542,0.16458124343427,0.54126360379832,0.58869014661661,0.682423127477679,-7.10444122844366
"CLIP2",0.0431331151109256,-0.0624208662211014,0.54089501002343,0.588943906202388,0.682593363786939,-7.10464010514922
"PHYH",-0.0816424738492801,-0.0893659608887837,-0.539973857226113,0.589578298493953,0.683204616312865,-7.10513652667169
"HPS6",-0.0353151953997324,0.0852086605426906,-0.539732336685048,0.589744684565318,0.683273418789613,-7.10526654554933
"NCDN",-0.0427481029624112,0.021589814754171,-0.538962278214003,0.590275331150174,0.683545525908155,-7.10568070700611
"KCTD9",-0.0428837898368713,-0.0619082619802414,-0.538928221537041,0.590298804674037,0.683545525908155,-7.10569901011875
"TNFAIP8L2",-0.0542719011397462,-0.0693797554798207,-0.538920188570499,0.59030434144955,0.683545525908155,-7.10570332711538
"PLEKHF1",-0.0582184476974797,-0.0123835091447783,-0.538770145057261,0.590407764351367,0.683545525908155,-7.10578395019662
"IRF4",-0.109550761378634,-0.513900484542678,-0.538385736210837,0.590672770237604,0.683728360762709,-7.10599040286001
"TK2",-0.0546300410393483,-0.0674581829275771,-0.533206117921904,0.594248872994124,0.687743167313301,-7.10875785200524
"BRD2",0.0415807099794196,0.00302732522032576,0.532706224565952,0.594594534011175,0.688012006046161,-7.10902352985891
"APOM",-0.0768842430224758,-0.682344246343031,-0.532558536206006,0.594696673667778,0.688012006046161,-7.10910197404868
"AGK",-0.048371674023602,0.132658079590059,-0.531913757369766,0.595142689951985,0.688403274518737,-7.1094441918882
"GPRC5C",0.114018073981437,-0.124844567720454,0.529885015459484,0.596547041907065,0.689902710120741,-7.11051825153743
"VPS16",-0.0262763735170974,0.0705977392726763,-0.529318637449455,0.596939375099149,0.690231421587843,-7.11081737263724
"SLC4A1",-0.101833436270342,-1.59381154406321,-0.52801763956467,0.597841029837844,0.691148827723091,-7.11150325908389
"GOLGA5",-0.0469071210223245,0.0987387306324856,-0.526088963731309,0.599178838162775,0.692570036507842,-7.11251695691313
"PNPLA8",-0.0407655556900029,0.000772291446002818,-0.525280539575577,0.599739999200392,0.692974162468233,-7.11294075725326
"TOR2A",-0.0515419183407176,0.0200253891978983,-0.525272570589055,0.599745531996782,0.692974162468233,-7.11294493159806
"RPS6KB2",-0.0427804309402094,0.109166791279936,-0.524836521295339,0.600048312514064,0.693198566202696,-7.11317324821598
"KIF16B",0.058375344711037,-0.0165991609054071,0.523132832823299,0.601231971865936,0.694440329298842,-7.11406348956562
"NAA20",-0.0463209554990317,0.0144782703059578,-0.521741635283953,0.602199308767565,0.695431829712588,-7.11478829935009
"CLC",-0.154179802514109,-1.0470398737605,-0.521238368834146,0.602549416862063,0.695710312235854,-7.11505002506499
"XPC",-0.0435595106468801,0.0413115077702185,-0.520999790496098,0.60271542116505,0.695776164190715,-7.11517401057184
"DCTPP1",-0.0824516798115467,0.0888151915216906,-0.519707223622421,0.60361515666082,0.696688860318029,-7.11584475256406
"FBXO6",0.0676301515765215,-0.0567425473359798,0.518530359528006,0.604434880304732,0.697508894044047,-7.11645400706152
"SEC22B",0.0487146294665377,0.0656226163732231,0.518230447209804,0.604643859084317,0.697623968242386,-7.11660904913568
"PCBD2",-0.0573148072548924,0.0164234815608287,-0.517792294689882,0.604949222096761,0.697850186646399,-7.11683539460288
"MRM2",0.0466384675344472,0.207514153703548,0.517626800889456,0.605064578280541,0.697857177081152,-7.11692083741053
"TIMM8B",-0.0746682640818145,0.22414772426072,-0.516406709874983,0.605915338876304,0.698712197710891,-7.11754991671482
"WDR77",0.0386385653793119,0.1111663785034,0.516005407952791,0.606195281279989,0.698908788546899,-7.11775650419262
"NFYB",0.0475009232571954,0.120625357294268,0.51565734983648,0.60643812862885,0.699062547625061,-7.11793555228088
"PSMG4",0.0516607080214063,-0.035081547325601,0.515366664590073,0.606640979218548,0.699170153846648,-7.11808499417884
"ARHGAP27",-0.0376547478539293,-0.0783785572718396,-0.514987125601537,0.606905880981101,0.699349223978403,-7.11827998933713
"RAD23A",-0.0352954055096467,-0.152181394607408,-0.512847334713338,0.608400332541623,0.700944807520437,-7.11937666264758
"DAAM1",-0.050333716690733,-0.325569530780484,-0.512561918283774,0.608599794676271,0.701048112756267,-7.11952259803302
"NDUFAF5",-0.0540668120609447,0.0133650483962852,-0.512048106652522,0.608958943597035,0.701335291281939,-7.11978510901724
"MMP2",0.0835479984233491,0.391299250562561,0.511624847728271,0.609254868278563,0.701549564284693,-7.12000115835226
"CHPF2",0.0724955518817348,0.00362412999316285,0.51091398078029,0.60975202079837,0.701995429642552,-7.12036361366977
"C5orf24",0.0437535004136506,-0.0313614203445391,0.510459925300319,0.610069664167501,0.702234506167206,-7.12059486317373
"LYPLAL1",-0.0551778635226256,0.120714118109079,-0.510246983425204,0.610218657232939,0.702279402745551,-7.1207032433136
"S100A6",0.0882451064949254,-0.212886947621328,0.510016435184962,0.610379987569771,0.702338479119298,-7.12082053358849
"ILVBL",0.0493293261878159,-0.0452359520917218,0.509772309723301,0.610550839540645,0.702408488372436,-7.12094467351621
"RPL36",-0.0636953599807481,0.0926549576105133,-0.509458615202321,0.610770410921136,0.702476150739138,-7.12110410280058
"WFDC2",0.15300567386321,-1.25375754434283,0.509373929632309,0.61082969285884,0.702476150739138,-7.12114712583746
"ETF1",0.0367736797091877,0.267347849021385,0.508367730697177,0.611534252387061,0.70315976976254,-7.12165776130424
"ZNF22",-0.0545642996927631,-0.102774777686711,-0.507677767536442,0.612017586489146,0.703588817020741,-7.12200732777195
"IMPA2",-0.110120660297908,-0.524179098373625,-0.507208486949273,0.612346424660195,0.70384012987495,-7.1222448156475
"PPP2R1A",-0.0242268993193494,0.0390055244564161,-0.506930488008089,0.612541263383745,0.703917001497304,-7.12238539857993
"RPS11",0.0329859920913678,0.420813513098514,0.506798477040061,0.612633794411984,0.703917001497304,-7.12245212904137
"RPS15",0.0458621168080845,0.129669652100737,0.506431061869486,0.612891361005425,0.704086243256502,-7.12263776303886
"LAMTOR3",0.0413423338351159,0.0850534056065867,0.505957284842096,0.613223560644349,0.704250704476548,-7.1228769372156
"MRC2",0.0699871592808169,0.137380405357852,0.505832168776252,0.613311301971273,0.704250704476548,-7.1229400615453
"CCAR2",0.039651669033327,0.16648291247726,0.505717438394597,0.613391764923028,0.704250704476548,-7.12299793232517
"FAR1",0.0641152386900062,-0.11095950682093,0.50559774781511,0.613475711558115,0.704250704476548,-7.12305829109302
"DEFA3",-0.186333697402845,-1.03654157708349,-0.504668599941151,0.614127555318685,0.704872270485314,-7.12352636592486
"NDRG3",-0.04204010578823,0.0667083586316372,-0.504463559295006,0.614271442884412,0.704910705035401,-7.12362954302773
"NDUFAF6",0.0590993605843855,0.0219191355692219,0.504300159569371,0.614386119555756,0.704915610667296,-7.12371173631358
"FCN2",0.0829301346983909,-0.152810953399617,0.503432992893348,0.614994870145917,0.705487288156967,-7.12414749331788
"MPST",-0.0641851570137174,-0.143393884122036,-0.503146763048095,0.615195861857629,0.705591086394999,-7.12429116134356
"AKAP13",-0.0346429752930679,0.0341861383099033,-0.500136785677284,0.6173112340941,0.707882063298657,-7.12579702661492
"PHIP",0.0416759798594719,0.00992655685701897,0.499910524608092,0.617470376631449,0.707882063298657,-7.12590985846689
"FAHD2A",0.054527338001295,-0.043763609869699,0.499831541014832,0.617525934623887,0.707882063298657,-7.12594923399484
"GCLC",0.0634781351323782,-0.384393650532164,0.499380484885144,0.617843254949871,0.708118682975216,-7.12617397904063
"ACSF3",-0.0508000042262172,-0.0224752278605994,-0.498271657824622,0.618623624985132,0.708885830138203,-7.1267256064883
"SH3D19",-0.0454078429687675,-0.153716011339048,-0.497942583568257,0.61885530399324,0.709024065314343,-7.12688908117406
"HACL1",0.0570847924033254,0.0308597142868263,0.497339463067743,0.619280019261783,0.709276335542844,-7.12718841426434
"RPL22L1",-0.128458064487289,-0.527283305167936,-0.497314413543047,0.619297661809139,0.709276335542844,-7.12720083869081
"IQSEC2",-0.0373372590502451,-0.114732421585549,-0.49641710577123,0.619929786870749,0.709791040695044,-7.12764548631781
"PCIF1",0.034301576254786,0.0424948193787808,0.496360884562743,0.619969402342406,0.709791040695044,-7.12767331921566
"POLRMT",0.0575976992853955,-0.0222430961485477,0.495114908630456,0.620847645706731,0.710669096062652,-7.12828934477081
"STXBP5",0.0397503659073157,-0.100504912312541,0.494446475001316,0.621319024329249,0.711081192031234,-7.12861918926597
"SLC44A4",0.108260221774117,-0.317625050398847,0.494200236302581,0.621492710946036,0.711152501682874,-7.12874058578671
"CSDE1",-0.0370509080275105,0.104547604569605,-0.49324895497418,0.622163904485648,0.71179296365183,-7.12920900350787
"SERPINA4",-0.0627085259702921,-0.320231091654296,-0.492771572233319,0.622500849415155,0.712050864119628,-7.12944373058188
"PGS1",-0.0432349978066365,-0.145568818936502,-0.490460613874795,0.624133085705882,0.713790032640527,-7.13057681046642
"PLXNC1",0.0394703403535358,-0.0443109963414361,0.489993040908494,0.624463559670153,0.714040083899342,-7.1308054180252
"PTPRK",0.059185738206498,-0.110361223379937,0.487608364092288,0.626150194992897,0.71572064961453,-7.13196795642699
"LSM12",0.03478100939466,0.184023263416715,0.487598061482727,0.626157486099729,0.71572064961453,-7.131972966699
"HMGN2",-0.0822783699737197,-0.23202287631341,-0.486547231422138,0.626901346166533,0.71640041696244,-7.13248344161903
"ZNHIT2",-0.0392911493580388,0.0283858687108301,-0.486440965965134,0.626976590444184,0.71640041696244,-7.1325350022965
"TOX4",-0.0332654640412246,0.130034595578426,-0.486259083865157,0.627105386281956,0.716419375811467,-7.13262322655379
"SLC25A5",0.0655293541032674,0.138549382078347,0.485919028636812,0.627346219593698,0.716566299124465,-7.13278808634416
"MON1B",0.0269847621115324,-0.0271702737496048,0.485481649010944,0.627656038463915,0.71672554720715,-7.13299995996874
"TMED1",-0.0512788777494449,0.195488388264156,-0.485405278411422,0.627710142518776,0.71672554720715,-7.13303693556003
"PIGK",-0.0495135810169976,0.0655636881460065,-0.484065460990017,0.628659650742494,0.717681364203616,-7.13368467673623
"ISYNA1",0.0605093969933404,-0.27850681108336,0.483585628783469,0.628999850753499,0.717941374161797,-7.13391621913382
"CALR",-0.0442160479111875,0.207713666328961,-0.482179537858971,0.629997221698417,0.718921641215823,-7.13459340593468
"GLYR1",0.0340786984106538,0.13555815331635,0.481948439538794,0.630161209689127,0.718921641215823,-7.13470451667942
"STIM2",-0.0504459512139406,-0.173861259981427,-0.481898760432046,0.630196464508216,0.718921641215823,-7.13472839516232
"USP47",0.0260827119501621,0.095333849087102,0.481486850727953,0.630488809149894,0.719126660668466,-7.13492628670531
"ADAM9",0.0603871666368093,0.0709808154696417,0.480408592877043,0.631254356115815,0.719871238399621,-7.13544350811939
"PRRC2B",-0.0367913035567377,0.168223922477132,-0.480136851957842,0.631447350860554,0.719962738436543,-7.135573674795
"SRF",-0.0554612598467716,-0.251463277385679,-0.479454691234287,0.631931943498963,0.720301511657478,-7.13590011270032
"RCC1L",0.0484305021439812,0.0863891382580244,0.479400992305958,0.631970096837148,0.720301511657478,-7.13592578984871
"ATP11C",0.0475242963298994,-0.239964473539327,0.478704774218342,0.632464852120946,0.720736762590084,-7.13625843956304
"TIMM23",0.0437168559052451,0.14457686919881,0.475782440511444,0.634543358770211,0.722976328648786,-7.13764945067601
"ALG12",-0.0494170188660039,-0.118012891934933,-0.474751117551185,0.635277578809875,0.72368373607512,-7.13813832283136
"CDH11",-0.067215910956081,0.199120186281928,-0.473816709303048,0.635943114495156,0.724312662513658,-7.13858034031248
"SFXN3",0.051498929788452,0.229624716271424,0.472328547421368,0.637003672936613,0.725391198805114,-7.13928251294148
"SCO1",0.0589529195920754,-0.00702641200047903,0.472082645453471,0.637178990268186,0.725461457357769,-7.13939832668902
"GSTO1",0.0522933766370743,-0.0239277970976326,0.47048592674762,0.638317876711701,0.726628568872208,-7.14014887646244
"MRPL27",-0.0417857264048181,0.19750957039907,-0.469591740770867,0.638956044774003,0.727225373597506,-7.14056808610761
"MZT2B",-0.0604301572137343,-0.211902543919515,-0.469028283321315,0.639358314505692,0.727537823738929,-7.1408318355309
"RPTOR",-0.0367688062334581,-0.0235391642642836,-0.468888033235705,0.639458459956596,0.727537823738929,-7.14089743619559
"WDSUB1",-0.0382977001433063,-0.126509654523832,-0.468584342196503,0.639675332898913,0.727562087215587,-7.14103941769068
"FES",-0.0400681696684033,-0.160276155327166,-0.468539045120727,0.639707683262068,0.727562087215587,-7.14106058708568
"FAM98B",-0.0333753496192325,0.126558907504694,-0.468225801110156,0.639931415376874,0.72768692558884,-7.14120692440178
