"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CXXC1",0.115745154773665,0.103356423767616,1.91240255544785,0.0566878287673729,0.107086327420022,-5.45611115970932
"NT5DC2",0.25318864958438,-0.0288341081116926,1.91147603704263,0.0568071310283712,0.107279956112437,-5.45786013233445
"CKAP5",0.110871145264192,0.196332110993508,1.91117861178725,0.0568454731786365,0.107320622781074,-5.4584214010368
"STRBP",0.186204440826223,0.317622150627889,1.91068484143473,0.0569091746375917,0.107409128010944,-5.45935300229699
"ANP32A",0.157764410800237,0.300898971069708,1.90922137868062,0.0570983269496521,0.107734284152934,-5.46211274848822
"ERC1",-0.129465248931251,0.0139693690381156,-1.90767848088498,0.0572983148243702,0.108072307177012,-5.46502005070662
"RENBP",-0.211179918520971,-0.136280872531486,-1.90757823738482,0.0573113284418736,0.108072307177012,-5.46520886128995
"NOSIP",0.17609016443829,0.182414823780628,1.90699187260148,0.0573874998281493,0.108183993623482,-5.46631309635656
"PLIN3",0.167140654479482,0.286552613480269,1.90662587613767,0.0574350872452733,0.108241745000316,-5.46700216815042
"UROD",-0.169526085209977,-0.106237094001797,-1.90543947329414,0.0575895718033157,0.108500860420233,-5.46923495260608
"FKBP14",0.256693689736037,0.363901642043543,1.90392351354471,0.0577874736740247,0.108800912991068,-5.47208597762844
"LFNG",0.284850120321105,-0.220043346290836,1.90384896131858,0.057797220770529,0.108800912991068,-5.47222612874404
"WBP11",0.108627145320136,0.2477288662639,1.90382806894879,0.0577999525239943,0.108800912991068,-5.47226540345505
"SLC27A4",0.180255510903898,-0.144576748829216,1.90322601221608,0.0578787199633487,0.108917072492184,-5.4733970041371
"NOL6",0.148597237165501,0.181946785458635,1.90295050493139,0.0579147946223547,0.108952847278649,-5.47391471935145
"SREK1",0.112318631963567,0.206784367784905,1.9019438599049,0.0580467633879899,0.10916894970024,-5.47580571728643
"JTB",0.228078807087155,0.0435540622602505,1.90115203482201,0.0581507460709135,0.109332306732268,-5.47729248490049
"LRPPRC",0.22896177717244,0.185311039198415,1.89906712698787,0.0584252805664688,0.109816136713837,-5.48120430792547
"DYNLRB1",0.17457344995967,0.030699143626761,1.89827204397589,0.0585302592070294,0.109981078586487,-5.48269498198945
"CP",-0.268514087527742,-0.422870450821113,-1.89773777088288,0.0586008902267884,0.110081401617547,-5.48369632934179
"PSMD5",-0.142688693494779,0.0507854073247606,-1.8972861997085,0.0586606434698069,0.110161237810211,-5.4845424597442
"ARFGEF2",0.152155025507052,0.110446867890983,1.89687601186892,0.0587149647914547,0.110230829224769,-5.48531087746875
"XYLB",0.185933976699288,-0.0253236234782758,1.8960224627426,0.0588281351148409,0.110410829720241,-5.48690933670615
"RB1",-0.209767262286021,0.119494907096933,-1.89283687790372,0.0592521130202394,0.111167955441555,-5.49286883184228
"KIF2A",0.15409265386724,0.178105943983534,1.89273014903949,0.0592663618360302,0.111167955441555,-5.49306832719206
"ERH",0.122110447436038,0.306964453022734,1.89213298065108,0.0593461393980979,0.111284904568827,-5.49418433870682
"LMNA",-0.159869458409449,0.0179758787479109,-1.8916961184559,0.059404557842938,0.111361744517663,-5.49500054552088
"PAFAH1B1",-0.116375505425039,-0.0537221240381981,-1.89035445597486,0.0595842684602239,0.111665850930006,-5.49750607337677
"MRPL58",0.176926059277923,0.166972777713254,1.89013950898011,0.0596131018629819,0.111680724649918,-5.49790732092845
"ADGRG1",0.315300363863469,0.166541842533165,1.89003453716368,0.0596271872093296,0.111680724649918,-5.49810325852031
"FXR2",0.131575746334826,-0.0501776940859741,1.88969885613155,0.0596722482356675,0.111732347502856,-5.49872976030706
"AGO3",-0.119543231955253,-0.0103486981777179,-1.88955410950025,0.0596916874347611,0.111735978971255,-5.4989998760875
"THOC5",0.12036848825068,0.211479634307915,1.88607620739546,0.0601603520490827,0.112580260209084,-5.50548399948173
"MST1R",0.220001336364134,-0.069029771400401,1.88535659158364,0.0602577055470525,0.112729402261333,-5.50682417555971
"DPH2",0.150493794683399,-0.0869547283904672,1.88484746541481,0.0603266620914195,0.112825347818897,-5.5077720440581
"COMMD9",-0.131791113602413,0.0389020915860021,-1.88387632227276,0.0604583768821517,0.113038575810407,-5.50957938051987
"MGRN1",0.160085633375867,0.0440380087515921,1.88360157620953,0.0604956837307518,0.113075216809382,-5.51009052857005
"SAFB",0.11153661690408,0.261522180081482,1.88318922033122,0.0605517121245151,0.113119700304113,-5.5108575542359
"ALG12",-0.189799625227747,-0.118012891934933,-1.88316565364001,0.0605549155269318,0.113119700304113,-5.51090138581594
"PTK2",-0.188744096522115,0.0513347961713005,-1.88295502350168,0.060583552587613,0.113128661332011,-5.51129311199592
"PRKAA2",0.334474131623683,-0.406366388516511,1.8828697589285,0.06059514827807,0.113128661332011,-5.51145167333726
"MRPL37",0.163643907100358,0.127904818027076,1.88199246567859,0.0607145645007186,0.113318472475033,-5.51308271411735
"CCT8",0.105835341317623,0.176843472091233,1.8817440660387,0.0607484119579555,0.113336465478227,-5.51354439711939
"LENG9",-0.190954100753453,-0.0942131241740211,-1.88166120868023,0.0607597057685154,0.113336465478227,-5.51369838501904
"UBXN1",0.132035325953071,-0.0803483966188952,1.88099808959246,0.0608501546976576,0.113438235141611,-5.5149305327412
"FTH1",-0.258192112594567,-0.275191034337923,-1.88096168942208,0.0608551228953921,0.113438235141611,-5.51499815592836
"KIF22",0.240591818082895,0.00469900768516421,1.88079268988322,0.0608781937792669,0.113438235141611,-5.51531210162181
"UQCRFS1",0.159348782047428,-0.0231933737210527,1.88074042646787,0.0608853299655911,0.113438235141611,-5.51540918431032
"SGCD",-0.263027342182964,-0.275204684862205,-1.88018794411113,0.0609608099684901,0.11354573268635,-5.51643529468323
"CNPY2",0.166079979601568,0.330321597650273,1.87994465225264,0.060994073128589,0.113574557283768,-5.5168870604212
"ISOC1",0.234429435870523,-0.273551445957092,1.87981171290464,0.0610122551388234,0.113575291271541,-5.51713388972913
"UTP15",0.15205048853641,0.220769925282105,1.8791179183726,0.0611072180752308,0.11370140486313,-5.51842178507531
"MAOA",0.404453025189943,-0.861904805699384,1.87905659149189,0.0611156180877467,0.11370140486313,-5.5185356041828
"NR3C1",-0.149752087174752,-0.0941122420401437,-1.87511643875407,0.0616573224995553,0.114675794978054,-5.52584067620649
"PSPH",-0.226281826638551,0.119396921438512,-1.87465540284577,0.061720967274986,0.114760738512168,-5.52669445926863
"HAUS4",-0.137252743233385,0.0617245500509516,-1.87396765882482,0.0618160100158962,0.114854442973935,-5.52796769654647
"P3H4",0.291917519266299,0.405540800899401,1.87391689723893,0.0618230298294066,0.114854442973935,-5.52806165458517
"CDK7",0.116249692465356,0.274996993189338,1.87390027839512,0.0618253281912943,0.114854442973935,-5.52809241498129
"NGLY1",0.147581424965435,-0.0876670984247979,1.87303606874119,0.0619449450631004,0.115043186221029,-5.52969164267865
"MYO1F",-0.190825573258737,-0.0101582914799874,-1.87249188499656,0.0620203652191735,0.115149762118181,-5.53069828903149
"DHRSX",0.201046063697457,-0.0801028441258991,1.87220700602618,0.0620598779303813,0.115189628077176,-5.53122515195348
"PMPCA",-0.172873960980264,0.243381700979672,-1.87167275194946,0.062134035382771,0.115293756442602,-5.53221300440325
"SNX6",-0.106508745524335,0.142432745762786,-1.87146522270504,0.0621628614561996,0.115313733410179,-5.53259665802033
"PKP4",-0.207500888057891,-0.0352150512562669,-1.87098432826976,0.0622297010195621,0.115404194310167,-5.53348551429773
"HSD11B2",0.348167099038507,-0.82548390490104,1.87075588044276,0.0622614739243288,0.11542959088468,-5.53390768513722
"HNRNPR",0.178275495851729,0.20792511498448,1.87038269687113,0.0623134059160408,0.115466151611869,-5.53459721860585
"ACTR5",-0.127046677674992,0.0413032941821204,-1.87035427668077,0.0623173623264682,0.115466151611869,-5.53464972523927
"COA6",0.19635718490469,0.168442583375888,1.87002725682864,0.0623629021929478,0.115517009138953,-5.53525384203268
"RTN3",0.213790587665691,-0.1937243068636,1.86938215906823,0.0624528177766446,0.115650012037087,-5.53644525359421
"ANXA11",-0.1323645527922,0.111311851320874,-1.86901685548084,0.0625037825933374,0.115710829764703,-5.5371197432828
"PDE12",-0.10471951487868,0.0222323023969661,-1.86856007216751,0.0625675586872838,0.115795322382118,-5.5379629578483
"RPS28",0.140263582538724,0.335250696182971,1.86819595632373,0.0626184352619103,0.115855899492117,-5.53863496524272
"MRPL9",0.188718603973645,0.0802771288084779,1.86750774294607,0.0627146906650611,0.115953883050669,-5.53990477257205
"HUWE1",0.13313030255998,0.166280868128397,1.86746822179721,0.0627202219303697,0.115953883050669,-5.53997767826513
"MRPS30",0.177441060718674,0.0505397992594323,1.86742783313838,0.0627258750285059,0.115953883050669,-5.54005218271584
"DOCK1",-0.149679173439551,-0.0773928445542745,-1.86600977972353,0.0629246248169183,0.116287620681917,-5.54266704792791
"MLST8",-0.107868406506865,0.0533596091107065,-1.8651184282383,0.0630498212365562,0.116478596226887,-5.54430968873938
"SHPK",-0.158487355051431,-0.119033998574234,-1.86501437964661,0.0630644490456301,0.116478596226887,-5.54450138620382
"PDLIM5",-0.182480296351969,0.158914788116785,-1.86460802297071,0.0631216042323265,0.116550446218451,-5.54524995095597
"ECHDC3",-0.382836520683542,-0.416807986681744,-1.86365115198504,0.0632563606641704,0.116765499520303,-5.54701200777344
"TMEM205",0.291871976642972,-0.247344981742956,1.86350609940932,0.0632768092935948,0.116769487670405,-5.54727904159373
"MAGT1",0.196070382788495,-0.122765767136529,1.86204333418055,0.0634833278925067,0.117116743309349,-5.54997077457167
"YIF1A",0.185314525024817,-0.0386940918010878,1.86148557660898,0.0635622213476318,0.117228418054486,-5.55099659686552
"GOLIM4",0.220749440076446,0.0333050253915132,1.86103814320485,0.0636255685187965,0.117305784968902,-5.55181929450023
"MPO",-0.452236225107288,-0.620010896722556,-1.86092980712487,0.0636409145077961,0.117305784968902,-5.55201846337374
"TMLHE",-0.316885454723561,-0.0297317100338795,-1.86065053508595,0.0636804880292347,0.117344853121692,-5.5525318345925
"SDC2",0.336252213471354,-0.448670698795798,1.86045701434369,0.0637079223606948,0.117361536143403,-5.55288752942355
"NAXE",0.168950701114389,0.0619195288491366,1.85993766648245,0.0637815958229106,0.117463365829041,-5.5538419216726
"PDCD4",0.233440261110368,-0.231285601745579,1.85839616624071,0.0640006858071545,0.117832865881973,-5.55667316058383
"GSTM3",0.388303275906873,-1.308806767144,1.85790365075438,0.0640708173882913,0.117927981846134,-5.55757726816916
"WASHC2C",-0.123501140183187,0.0377415153126665,-1.85754861069395,0.0641214127294223,0.117987095180796,-5.55822886742251
"TMCC3",0.282186927172612,-0.306614935264972,1.85702188255866,0.0641965356994336,0.118091293702358,-5.55919533834652
"VTN",-0.32819571240439,-0.428550938168198,-1.85660812969202,0.0642555970968166,0.118165895006675,-5.55995432755299
"C7orf25",-0.118327524450682,-0.0658208635604087,-1.85633789984084,0.0642941955374429,0.118202832855333,-5.56044994840197
"SH3BP4",-0.179778728244356,0.0128636305476134,-1.85511414213198,0.0644692324658302,0.118490515053059,-5.56269352303771
"METTL16",-0.148273307696283,0.0967732090941917,-1.85495026242794,0.0644927025329116,0.11849954120076,-5.56299386167683
"ISLR",-0.254917946700026,0.15914182707744,-1.85454008861352,0.0645514767197401,0.118573411638533,-5.56374546407288
"ACAT2",-0.195785021436922,-0.304930556042112,-1.85387006213018,0.0646475809479878,0.118715790725597,-5.56497287030325
"EIF4EBP1",-0.176194898212718,-0.0552455371752683,-1.85017077617472,0.0651803198479613,0.119659672866369,-5.57174168816421
"ROR2",0.210983841763055,-0.174643217618135,1.85003193170504,0.0652003856279411,0.119662104695143,-5.57199548285878
"HDHD3",-0.186156090746238,0.0188753876442535,-1.84934721609027,0.0652994154818117,0.119809416049244,-5.57324680607217
"DNAJB14",0.159295765082697,-0.0992810851325591,1.84891441500719,0.0653620753925648,0.119889931451171,-5.57403751946309
"OARD1",-0.168815764705008,0.10484919941283,-1.84753043144335,0.0655627796046149,0.12022353468566,-5.576564795444
"BTN2A1",-0.213643190360693,-0.279257268463221,-1.84681106780052,0.0656673025871424,0.120380627912404,-5.57787768472751
"C5orf24",-0.153261073084773,-0.0313614203445391,-1.84664932625846,0.0656908224992563,0.120389179580296,-5.57817280546719
"PYCARD",0.297166227167617,-0.0241253099254156,1.84650495685352,0.0657118221052114,0.120390554548916,-5.57843620685581
"BAG4",0.205450502339838,-0.00791467518399317,1.84638494339347,0.0657292831883355,0.120390554548916,-5.5786551555689
"BECN1",-0.107513818523255,-0.00104187096848087,-1.84554935696272,0.0658509614424327,0.120578832466284,-5.58017918630498
"CDK13",0.22069940711267,0.102096969419919,1.84518562673063,0.0659039861362911,0.1205894749272,-5.58084238480298
"UBAP1",0.117918765089592,0.122226837981394,1.84515911426734,0.0659078525123059,0.1205894749272,-5.58089072063871
"CD44",-0.179140911350082,-0.288531271076083,-1.84512085246231,0.0659134326540218,0.1205894749272,-5.58096047592714
"SORD",0.264139255477938,0.140296735683763,1.84474638933234,0.0659680653975136,0.120654854644264,-5.58164308674553
"ACSS1",-0.300526437588796,-0.0971669424938476,-1.84356187902929,0.0661411278220978,0.120936741450199,-5.58380144320463
"MSH2",0.174533478635521,0.156276242688121,1.84196176436213,0.0663755084910958,0.121330553024806,-5.58671493718573
"ZW10",0.11083134081603,0.164754114324589,1.84150452393752,0.0664426100067262,0.121418450169704,-5.58754702676872
"CSTF3",0.111005059853876,0.284371687616241,1.84088734881655,0.0665332714609271,0.121549338563096,-5.5886698457952
"GNG5",-0.164280004705591,-0.158455002511234,-1.83970456294383,0.0667073057281815,0.121832421932048,-5.59082064303386
"PDCD6IP",-0.138609880240382,0.0569245413385666,-1.83914666318887,0.0667895253059311,0.121947703482519,-5.59183466707445
"DNMBP",-0.192459257245321,-0.165599310026427,-1.8390009121412,0.0668110189360289,0.121952074301471,-5.59209953073723
"PACS2",-0.13229441259696,-0.0229889584523231,-1.83807675029782,0.0669474365088655,0.122166156647358,-5.59377846986111
"PLEKHS1",0.385185759702938,-0.366970037796861,1.83699424225903,0.0671075207718544,0.122423291465226,-5.59574402753554
"CCDC90B",0.183258351416815,0.0734862688526065,1.83527802317167,0.0673619685695297,0.122852376268622,-5.59885791734385
"ATF2",-0.11790541392525,0.260542280409623,-1.83366152401482,0.0676023606835293,0.123255589081763,-5.6017882684793
"GTF2B",0.132308012231189,0.156510233108845,1.83322825103711,0.0676669137328094,0.12333806571053,-5.60257326547283
"CEP55",0.257308676229978,-0.0473913251184941,1.83191351762036,0.0678631068536527,0.123660370222766,-5.60495416569973
"RPL37",-0.359369076472961,-0.145142860930548,-1.83139382768285,0.0679407878840839,0.123766599326641,-5.60589483023364
"SFRP1",-0.360479850593999,-1.29419496374043,-1.82989542860014,0.0681651735203549,0.124139940937669,-5.6086055428014
"RHOA",0.144447613736063,0.0214080449252805,1.82965492514534,0.0682012459176955,0.124170218187763,-5.60904042850625
"ERCC3",0.173431237063848,0.101051863036049,1.82926066528394,0.0682604138882704,0.124242515016136,-5.60975322008062
"FCN2",-0.291710978863662,-0.152810953399617,-1.8288824765185,0.0683172098436631,0.124310454503217,-5.61043681490439
"ST13",0.142485554036877,-0.0291483598157588,1.82786757690317,0.0684698192241672,0.124552648360771,-5.61227061139449
"ABT1",0.162975865391023,0.0983772434458974,1.82754155305604,0.0685189027809236,0.124606435276616,-5.61285948397623
"LAP3",-0.27546672492413,-0.0321237782188941,-1.82730259225952,0.0685548972653614,0.124636394942862,-5.61329103568544
"IP6K1",-0.106174003210095,0.00626788148510114,-1.82696514538821,0.0686057532210056,0.124693348794797,-5.61390035432907
"FIBP",-0.118352662118353,-0.0111462893719243,-1.82556257445741,0.0688174658177809,0.125039498383698,-5.61643175680674
"COX7A2",0.246913678578369,0.147665031712331,1.82544412544168,0.0688353699011276,0.125039498383698,-5.6166454499364
"DUSP3",0.143132734878084,-0.0627636086158728,1.82527931669194,0.0688602878560798,0.125049185995754,-5.616942757767
"HEBP1",-0.270674422398195,-0.420635438506825,-1.82409981348926,0.0690388380587518,0.125337782486531,-5.61906976251923
"JAGN1",-0.322212964052259,-0.569342080542367,-1.82327890665416,0.0691633302019383,0.125528102143086,-5.62054931320759
"CTH",0.262327104245013,-0.113446678911352,1.82139492091191,0.0694497408263212,0.126001843143787,-5.62394242238932
"GPD2",0.213702233000886,-0.0463802341933778,1.8213024775683,0.0694638195561677,0.126001843143787,-5.62410882686308
"NAA50",0.128124594001805,0.201535815300473,1.82116431878451,0.069484864942392,0.126004221146598,-5.62435750689177
"VPS26A",-0.0938186757790673,0.0471137576075016,-1.82101741867632,0.0695072476418119,0.126009022201297,-5.62462190065823
"EOGT",-0.156726029500838,-0.132881434027208,-1.81849078649036,0.0698931542041612,0.126672662388183,-5.62916611244441
"ATP6V1H",-0.112691307944599,-0.00445088631003133,-1.81827979339494,0.0699254601177243,0.126695250525445,-5.62954530909307
"TMSB10",0.288014649736786,0.111990966392147,1.81748616329711,0.0700470859509924,0.126879615261585,-5.63097123439455
"ACAP1",0.232709062489429,-0.255036712510502,1.8164558386614,0.0702052459532258,0.127130032731522,-5.63282152153715
"WASF2",-0.112221591436212,0.0182874746736752,-1.81538199753473,0.0703703991035831,0.127386113543545,-5.63474886239331
"DTWD2",0.193537789411906,-0.00833952339237952,1.81527700611499,0.0703865635993151,0.127386113543545,-5.63493724209784
"PLEKHO1",0.176284860947414,-0.232833654677881,1.81437769658269,0.070525146835427,0.127600754475546,-5.63655038087116
"PRG3",-0.44687334831066,-0.689598804948909,-1.81314078817979,0.0707161211248145,0.127910037785252,-5.63876780851121
"CHMP1A",0.144762481724756,0.0411153359835225,1.81292232523266,0.0707498952611735,0.127934885653524,-5.63915929689173
"SUPT4H1",0.24849703530705,0.0569167231793629,1.81267052243235,0.0707888401871685,0.127969066986147,-5.63961047334917
"RPL26L1",0.209262553197122,0.344729915298229,1.81207452453383,0.0708810902090442,0.12807249106613,-5.64067812860684
"HSPA1L",-0.187212232983516,-0.16373157921643,-1.81204173635075,0.0708861681171034,0.12807249106613,-5.64073685452436
"HEXIM1",0.162344049504776,0.184733698832947,1.81110774598169,0.0710309411516966,0.128262675599961,-5.64240925882334
"IPO7",0.127150945223488,0.0817696913412012,1.81110344361999,0.0710316086016384,0.128262675599961,-5.64241696068173
"F11R",-0.217609120182183,-0.296096773624158,-1.80987418133907,0.0712225227612348,0.128571051125384,-5.64461678580836
"KTI12",0.22283061738599,-0.080082712974313,1.80922997875625,0.0713227411309324,0.128715574369984,-5.64576903320179
"CLEC16A",0.123940603801824,0.198404390641232,1.80836473644492,0.0714575292449497,0.12892238604945,-5.6473160086305
"EIF1AX",-0.229727179532491,0.378174045818551,-1.80628298334973,0.071782685708246,0.12947244300767,-5.65103502346401
"DPY19L1",0.246424122111928,-0.0571254500595967,1.80590149654307,0.0718424033100266,0.129543559766879,-5.65171608753874
"DDB2",-0.186202393107489,0.0746905935555866,-1.8057142903809,0.0718717233446412,0.12955984007779,-5.65205025299338
"PRKRIP1",0.13795941746324,0.116545940442725,1.8054268243975,0.0719167651367086,0.129604444086335,-5.65256331742573
"NFKB1",-0.117311597807219,0.058442860627915,-1.80469508675461,0.0720315227380266,0.12977462547469,-5.65386894903506
"ATG7",-0.119198078766554,0.0202480360691669,-1.80362493997837,0.0721996239194979,0.130040789485471,-5.65577746603869
"ZNHIT6",0.1483155652864,0.101612680212174,1.80229044794221,0.0724097010748615,0.130360719382743,-5.65815586561852
"PSMB5",-0.221559741864917,-0.139846490357759,-1.80223725715978,0.0724180848317289,0.130360719382743,-5.65825062916715
"CFAP20",-0.139328206742215,0.0672728499560542,-1.80194806494139,0.0724636803323379,0.13040603126324,-5.65876579979146
"UNC13B",0.218938718882702,-0.361028548008029,1.80138474262567,0.0725525643493767,0.13052919790667,-5.65976907645971
"C5orf51",0.147781049734022,0.093891142012143,1.80062312268432,0.0726728793592099,0.130708826678466,-5.66112503203524
"RANBP1",0.204657424149801,0.0459175459753268,1.79936668790404,0.0728717200238812,0.131029550085182,-5.66336070597548
"RFC1",0.158994519351616,0.114289984807442,1.79840060572153,0.0730249140814281,0.131268039529819,-5.66507869192872
"LARS2",-0.16049425077941,0.0419162788499961,-1.79807370858658,0.0730768108750362,0.131324356160176,-5.66565980893011
"ATF7IP",0.166690967300884,0.197748212947856,1.79740666130669,0.0731828024910293,0.131448581164934,-5.6668452811407
"STAU2",0.164208948203205,0.226677429779775,1.79737956067651,0.0731871113612124,0.131448581164934,-5.66689343509168
"KYNU",0.354033803399646,-0.561844970679161,1.79707657268212,0.0732352991958646,0.13149813986659,-5.66743175302905
"NDUFAF3",-0.155940379360796,-0.0249021458221133,-1.79646399519172,0.0733328044276255,0.131636197995611,-5.66851984593337
"ZMYND8",0.122186510376758,0.252850164436701,1.79614767328022,0.0733831957911397,0.131689630445876,-5.66908157141345
"CORO1A",0.222749843764782,0.00923474693326978,1.79430937278679,0.073676607917939,0.132179022634459,-5.67234411155236
"DYNLL1",-0.11001277876572,0.0235962257108924,-1.79416916080252,0.073699026725014,0.132182102707644,-5.67259281955028
"CDC34",0.146544111303885,0.161289628302752,1.79401491269119,0.0737236962722331,0.132189216708287,-5.67286640281177
"GAL3ST4",-0.174533750194239,-0.0640724533909524,-1.79363023425195,0.0737852490590047,0.132262441112225,-5.67354858997345
"CHD1L",0.195608846912904,-0.0468280584097282,1.79203305848865,0.0740412663679398,0.132684110513414,-5.6763794804941
"PPP1R21",-0.0980882629490363,-0.0298334886764783,-1.79163778800956,0.0741047382282073,0.132760593037908,-5.6770796900232
"PIGK",0.177416239647636,0.0655636881460065,1.79133515769578,0.0741533642787916,0.132810443455844,-5.67761568795422
"CD4",0.2078314733815,-0.0976441358287229,1.78867617094199,0.0745817323111562,0.133540202133127,-5.68232128415145
"CBX5",0.177770290383506,0.196142287889289,1.78764085941159,0.0747490714198561,0.133802304742299,-5.68415161575431
"CDK11B",0.127468570350175,0.309009395153166,1.78701611268545,0.0748501992215965,0.133945774111517,-5.685255605286
"EEF2K",0.15862957385555,-0.082324251775561,1.78655208352189,0.0749253842861782,0.134042751097576,-5.68607534596241
"PCNP",0.152827669947996,0.158929961731154,1.78639832795538,0.0749503104385357,0.134049784915981,-5.68634692010286
"AZGP1",0.370209392909137,-1.06150784867725,1.78579501893508,0.0750481818742589,0.134187242023843,-5.68741230643127
"CYHR1",0.155755952953314,0.260490885468947,1.78495301470537,0.0751849507259319,0.134394151843526,-5.68889861572578
"MTHFD1",0.15069915127574,0.146799442559232,1.78458271474718,0.0752451641618111,0.134464140266769,-5.68955205305087
"LAMTOR4",-0.16851291218583,0.207025218572681,-1.78409593332634,0.0753243784822251,0.134568034865419,-5.69041083315868
"NOP10",0.191468891416312,0.214755993749086,1.78234986831189,0.0756090797860877,0.1350388739676,-5.69348935175121
"PRPS1",-0.133506918347803,-0.0132950696443056,-1.78039875937284,0.0759282572023697,0.135563967745807,-5.69692588895221
"PITPNC1",0.190085681257851,-0.227179016441559,1.78026730284933,0.0759498015198086,0.135563967745807,-5.69715729386961
"GRSF1",0.188770122510838,0.133951166553563,1.78016374022613,0.0759667778534843,0.135563967745807,-5.69733958492671
"WAC",0.11051756183312,0.0859216746464941,1.77937976432008,0.0760953907220527,0.135755537792765,-5.69871920284617
"PLK1",-0.262493772266797,-0.228616654127897,-1.77825515470132,0.0762801967635775,0.136047222440068,-5.70069721709018
"LSM4",-0.146491060279712,0.142183999840413,-1.77721035719659,0.0764522166986582,0.136304343470295,-5.70253375492044
"THBS1",0.492422952194263,-0.339014540790175,1.77710297030128,0.0764699153318278,0.136304343470295,-5.70272245885432
"OGFOD2",0.246560414956816,-0.164365163918891,1.77699080863106,0.0764884044877162,0.136304343470295,-5.70291954124328
"CSTF1",0.101615475709556,0.251928017242193,1.77593232444131,0.076663069441646,0.136577482808289,-5.70477883226074
"SNRNP27",0.153352473808672,0.277748720553111,1.77531206613033,0.0767655725922556,0.136721947280768,-5.70586784818973
"GK",-0.244210148826263,-0.00527413366515429,-1.77431503079607,0.0769305766483729,0.13697761625763,-5.70761760668434
"FN1",-0.287470772507084,0.0206002233063514,-1.77157241871143,0.0773859629208776,0.137750034360135,-5.7124258100269
"IFIT5",-0.175529169223733,-0.118005905159081,-1.77116192448335,0.077454311252722,0.137796670954474,-5.7131448390805
"CTNNB1",-0.191411837330164,-0.0478380619282922,-1.77115583642009,0.077455325302366,0.137796670954474,-5.71315550181106
"PEX6",-0.130584589351916,-0.0135136490821153,-1.77047086753344,0.0775694855704062,0.137961327400291,-5.71435493755866
"PLCB2",-0.171912663925442,-0.0646656836343897,-1.77028501732991,0.0776004840099084,0.137978025731903,-5.71468029773961
"MICALL2",0.161381451076079,0.245040345784458,1.76962015834759,0.0777114605699885,0.138100495962109,-5.71584396418284
"PKM",0.165357661183344,0.231424714942641,1.76961321323355,0.0777126205155611,0.138100495962109,-5.71585611757402
"MAK16",0.182045240634815,0.378994570863001,1.76871213392249,0.0778632354140525,0.138329648892244,-5.71743253699203
"DYNC1I2",-0.0909990855201596,-0.0214797751375299,-1.76833085754782,0.0779270374000671,0.138404487844069,-5.71809933484347
"PARP4",0.189851497416244,0.213268970198758,1.76813919229471,0.0779591264081277,0.138422976116767,-5.71843447668586
"PVR",-0.235954660084351,-0.161789083401193,-1.76772875379705,0.0780278792567006,0.138506535739236,-5.71915204094442
"SRPX2",-0.330413931036374,-0.0995587764970648,-1.76557197150598,0.078389978841795,0.13911062115199,-5.72292002893618
"MAP1S",-0.111889419800947,0.0843565649606145,-1.76484062466978,0.0785130752621873,0.139290354417634,-5.72419669735265
"TAB2",0.114832158148656,0.0617072378270669,1.76427828849711,0.0786078321307955,0.139419724487536,-5.72517798099548
"TP53I3",0.200081181267688,-0.0231679176271258,1.76248619687745,0.0789104336748644,0.139917555960569,-5.72830315598443
"PCOLCE",-0.259865571226078,0.166472329070524,-1.76170083056966,0.0790433454494516,0.14009741012196,-5.7296717505896
"PTRHD1",0.19605667955899,-0.094682296921359,1.761627583473,0.0790557507704656,0.14009741012196,-5.72979936188796
"AKAP8",0.123030927494618,0.170517835979856,1.76029501495194,0.0792817159382702,0.140458866888417,-5.73212005748303
"NTHL1",-0.180660896697705,-0.0135696758767388,-1.75994152142361,0.0793417467031293,0.140515032802426,-5.7327353845417
"GTPBP3",-0.173232430067924,-0.0592146828769053,-1.75984918935744,0.0793574327776895,0.140515032802426,-5.73289608722197
"BANF1",-0.171669139901,0.0608381538093996,-1.75930887853995,0.0794492756850501,0.140638654075144,-5.73383632482632
"CDKN1B",-0.195011775719245,-0.296537186641626,-1.75912928058592,0.0794798232537484,0.140653733779153,-5.73414879469292
"THEM6",-0.213993108688442,-0.0872646629430962,-1.75849024104654,0.0795885944086568,0.140807197367491,-5.73526036083354
"C18orf25",-0.169845562356953,-0.192394315547222,-1.75826203674182,0.0796274665916937,0.140836945758439,-5.73565721077367
"ATOX1",-0.189631990656277,0.248480018559502,-1.75755177025813,0.0797485521863456,0.140994232212355,-5.73689204896761
"PRDX1",-0.135041277248874,0.0689698029321291,-1.75748139069303,0.0797605586140994,0.140994232212355,-5.73701438113309
"RALBP1",0.124301888040015,-0.0910525004528891,1.75723805157573,0.0798020825141442,0.141028590327376,-5.73743731062502
"LZIC",0.142699062865466,0.000227295831388309,1.75554761953645,0.0800910288255151,0.141500060611764,-5.74037373746433
"DHCR7",0.31868158147175,-0.608942392434145,1.75390547285446,0.0803725388655446,0.14195813572794,-5.74322363240867
"COPS5",-0.0945103138986139,-0.0391124324064153,-1.75366930001738,0.080413091852732,0.141990484369384,-5.74363328777926
"CORO7-PAM16",-0.10119690716826,0.218351041881685,-1.75284358431775,0.0805550058702344,0.142201745225725,-5.74506511357489
"KCNMA1",0.212296161971931,-0.328180276862753,1.7521146785784,0.080680451108485,0.142341060533193,-5.74632851680471
